,age,company,desc,jcid,jkid,job_no,loc,query_date,query_time,title
105,12 days ago,Cardinal Health,Knowledge in SQL and computer equipment configuration is preferred. What Product Support/Repair - Field and Depot contributes to Cardinal Health....,87b328666e50453b,0669ab7917285eba,6,"Guaynabo, PR 00965",2018-10-29,20:48:31,Sr. Specialist Product Support - Pyxis
106,12 days ago,Cardinal Health,Experience with SQL or other database languages preferred. What Business Intelligence contributes to Cardinal Health....,87b328666e50453b,f2cd32a387dd3ad8,7,"Dublin, OH 43017",2018-10-29,20:48:31,"Consultant, Business Intelligence"
107,7 days ago,Cardinal Health,Extract and manipulate financial data using SQL and Excel. What Financial Planning & Analysis contributes to Cardinal Health....,87b328666e50453b,64b4a98c5e15deb7,8,"Westlake Village, CA 91362",2018-10-29,20:48:31,Senior Analyst - FP&A
108,20 days ago,Cardinal Health,Basic understanding of Linux and SQL preferred. Cardinal Health Inventory Management Solutions (CIMS) is a SaaS solution enabling healthcare providers and...,87b328666e50453b,1dfca1fe05b30edb,9,"Concord, MA 01742",2018-10-29,20:48:31,CIMS Customer and Field Operations Support Manager
109,27 days ago,Cardinal Health,"Certification/proficiency in SQL Server Reporting Services, Tableau, and various other reporting visualization tools....",87b328666e50453b,507cb905f3873cd9,10,"Dublin, OH 43017",2018-10-29,20:48:31,"Consultant, Advanced Analytics, OptiFreight Logistics"
110,3 days ago,Costco Wholesale,Technically fluent in SQL. Costco Wholesale is currently seeking an SAP HANA Basis Administrator experienced in establishing and carrying out implementations of...,9b77e2b0ccfb3838,3b5c4dad65e47382,1,"Issaquah, WA 98027",2018-10-29,20:48:32,SAP Basis HANA Administrator #1998~
111,5 days ago,Costco Wholesale,"Experience using R and/or Python. If you are excited about harnessing “Artificial Intelligence” to solve business problems, then read on....",9b77e2b0ccfb3838,e94ed547ed3d6bf1,2,"Issaquah, WA 98027",2018-10-29,20:48:32,Advanced Analytics Analyst #2680~
112,10 days ago,Costco Wholesale,2+ years’ building relational databases using MYSQL and/or SQL. Strong knowledge of SQL language and ability to write complex statements....,9b77e2b0ccfb3838,e9f68647c4ebc98b,3,"Issaquah, WA 98027",2018-10-29,20:48:32,Technical Services Coordinator~
113,15 days ago,Costco Wholesale,"Strong SQL knowledge and experience. This position performs the tasks necessary to analyze, design, configure, implement and support Kronos Workforce Central...",9b77e2b0ccfb3838,05e5368ef7d5c7d3,4,"Issaquah, WA 98027",2018-10-29,20:48:32,Kronos WFC Developer #2507~
114,20 days ago,Costco Wholesale,"Experience with Oracle, MS SQL Server or DB2 and ability to write basic SQL queries. Database knowledge in a major RDBMS system such as DB2, MS SQL Server or...",9b77e2b0ccfb3838,501e827689dba50c,5,"Issaquah, WA 98027",2018-10-29,20:48:32,Quality Assurance Analyst - Ecommerce #2672~
115,16 days ago,Costco Wholesale,3 years’ experience with MS SQL Server or DB2 and the ability to write basic SQL queries. The QA Analyst will test core business process applications within the...,9b77e2b0ccfb3838,3829feaa8553c39a,6,"Issaquah, WA 98027",2018-10-29,20:48:32,Quality Assurance Analyst (Merchandise Solution) #2679~
116,17 days ago,Costco Travel,Solid experience with Microsoft SQL or similar relational database. This is an environment unlike anything in the high-tech world and the secret of Costco...,4c9e240a1d46f683,997bf0c6b7790305,7,"Issaquah, WA 98027",2018-10-29,20:48:32,SDET - UI Automation
117,17 days ago,Costco Travel,Solid experience with Microsoft SQL and/or Transact-SQL. This is an environment unlike anything in the high-tech world and the secret of Costco Travel’s success...,4c9e240a1d46f683,a26c7eb73c9b06ee,8,"Issaquah, WA 98027",2018-10-29,20:48:32,SDET - Engineering Excellence
118,19 days ago,Costco Wholesale,"Working knowledge of Python scripting language. This individual will join the Linux team at Costco, participating in administration of the Red Hat Linux Unix...",9b77e2b0ccfb3838,ccb0e0ef0e8c4c45,9,"Issaquah, WA 98027",2018-10-29,20:48:32,Linux Systems Administrator (Red Hat) #2678~
119,Today,Verizon,"Software development experience using Shell, Expect, Perl, Python or JavaScript. What you’ll be doing......",f7029f63fe5c906e,177c926876dc7e4b,1,"Morristown, NJ 07960",2018-10-29,20:48:33,Senior Solutions Engineer
120,1 day ago,Verizon,"Experience with marketing analytics platforms and technologies such as SQL, Tableau/Business Objects, Google Analytics/Omniture....",f7029f63fe5c906e,70e3c5aef4d05f36,2,"Alpharetta, GA 30022",2018-10-29,20:48:33,Business Intelligence Manager
121,2 days ago,Verizon,What you’ll be doing... Verizon Agile Platform Engineering team is looking for an experienced performance engineer to improve the performance of Agile...,f7029f63fe5c906e,1768aef6fa381265,3,"Piscataway, NJ 08854",2018-10-29,20:48:33,Performance Engineer
122,2 days ago,Verizon,Three or more years of recent and consecutive backend Python development for enterprise applications. Hands-on leading for Python development projects related...,f7029f63fe5c906e,5426843a08c7e8f9,4,"Piscataway, NJ 08854",2018-10-29,20:48:33,Senior Automation Developer
123,2 days ago,Verizon,"What you’ll be doing... Verizon Enterprise Solutions, the authors of the industry renowned Data Breach Investigations Report (DBIR) and home to one of the...",f7029f63fe5c906e,b52def0293a52186,5,"Ashburn, VA 20147",2018-10-29,20:48:33,Principal QRadar Engineer
124,2 days ago,Verizon,"What you’ll be doing... Verizon Cloud Services and Platform Engineering team is looking for a senior Site Reliability Engineer. As SRE, you will be an...",f7029f63fe5c906e,e9f8264dd31da28f,6,"Piscataway, NJ 08854",2018-10-29,20:48:33,Senior Site Reliability Engineer
125,3 days ago,Verizon,"Scripting with Python, No-JS, Perl, or equivalent languages. What you’ll be doing......",f7029f63fe5c906e,db130d6fe1be0854,7,"Cary, NC 27513",2018-10-29,20:48:33,Junior Edge Network Engineer
126,3 days ago,Verizon,"What you’ll be doing... Our network engineering team keeps us ahead of the competition. As an RF Engineer, you’ll be redesigning mature network areas to...",f7029f63fe5c906e,7c16aa5781635ad8,8,"Alpharetta, GA 30022",2018-10-29,20:48:33,RF Engineer
127,3 days ago,Verizon,What you’ll be doing... Lead multiple parallel large-scale projects with a high level of technical complexity that industry expertise and in-depth analysis...,f7029f63fe5c906e,ec6a4e48e4113bd2,9,"Branchburg, NJ 08876",2018-10-29,20:48:33,Senior Cloud Platform Engineer
128,3 days ago,Verizon,"What you’ll be doing... As our DevOps Coach, you will be a hands-on engineering leader with deep software architecture and programming skills, and DevOps...",f7029f63fe5c906e,9ac5caaf41bb40dd,10,"Irving, TX 75038",2018-10-29,20:48:33,Senior DevOps Engineer
129,2 days ago,Kroger General Office,"Amazon S3, MS SQL, Casandra, Kafka, Mongo DB•Development Languages:. Kroger General Office....",1a324566f7af8e10,40032f24a17b0d18,1,"Blue Ash, OH 45242",2018-10-29,20:48:34,In Stock Program – Integration Services Developer
130,6 days ago,Kroger Logistics,Company Name: Kroger Logistics Position Type: Intern FLSA Status: Non-exempt Position Summary: Work alongside senior analysts to develop data-driven...,34dcf385d2e00ac2,940e35120e0cee1b,2,"Cincinnati, OH 45202 (Mount Adams area)",2018-10-29,20:48:34,"Analyst, Supply Chain – Co-op/Intern"
131,11 days ago,Kroger General Office,"Working knowledge of basic networking protocol, including wireless security•Expertise with Windows desktop support•Familiarity with SQL Server scripts and ad...",1a324566f7af8e10,c6107411d72cb1a0,3,"Las Vegas, NV 89119",2018-10-29,20:48:34,Technology Ecomm IT Operations Support
132,11 days ago,Kroger General Office,"Prior Experience:•Installation, configuration and upgrading Oracle, SQL Server, UDB, Open Source relational technologies like MYSQL, PostgreSQL etc. and its...",1a324566f7af8e10,fb53a2492d6d2dde,4,"Blue Ash, OH 45242",2018-10-29,20:48:34,Relational Database Platform Lead
133,7 days ago,Kroger General Office,Company Name: Kroger General Office Position Type: Employee FLSA Status: Exempt Line of Business: Enterprise Retail Systems See what life is like at Kroger...,1a324566f7af8e10,a3e9ee442814e7c8,5,"Lake Mary, FL 32746",2018-10-29,20:48:34,Health & Wellness Software Solutions/Data Integration Manage...
134,19 days ago,Kroger General Office,"Load balancers, Webservers, Database, Operating System, Network Software and Hardware.Experience with JAVA and SQL performance tuning experience (e.g....",1a324566f7af8e10,a0dfeb5616982263,6,"Blue Ash, OH 45242",2018-10-29,20:48:34,Performance Engineer
135,30+ days ago,Kroger General Office,"The team is looking for Data Engineers that are focused on data-related tasks such as sourcing data, ensuring data is clean and high quality, administering ETL...",1a324566f7af8e10,5ec036ce80a717f2,7,"Blue Ash, OH 45242",2018-10-29,20:48:34,Data Engineer/Operations Research Analyst
136,30+ days ago,Kroger General Office,"Essbase, Accounting, SQL. SQL or DB2 developer (L7). Kroger General Office....",1a324566f7af8e10,c0d49903d89f9492,8,"Cincinnati, OH 45202 (Mount Adams area)",2018-10-29,20:48:34,Reporting Solutions Analyst/Developer
137,30+ days ago,Kroger General Office,"Utilize data visualization and ETL tools and software, including Alteryx and Tableau. Kroger General Office....",1a324566f7af8e10,685e1d361ea6ee73,9,"Portland, OR 97202 (Reed area)",2018-10-29,20:48:34,Media Analyst
138,Today,General Electric,"Experience with IIS, SQL and Windows Server and Linux server. The Senior Software Engineer for the Digital Engineering team will be responsible for the...",0f2ee88943b9e35b,246f20756f4c918d,1,"Greenville, SC 29602",2018-10-29,20:48:35,Sr Software Engineer
139,1 day ago,General Electric,"Will support the following products CPACS, PACS IW, EA, ZFP, Universal Viewer using the technology used in GEHC Software Products for example Windows Server,...",0f2ee88943b9e35b,a298849b588a97b9,2,Massachusetts,2018-10-29,20:48:35,Sr. Customer Support Engineer
140,2 days ago,General Electric,Role Summary: The software intern will be involved in the development life-cycle of various software solutions in the Digital Security space. Responsibilities...,0f2ee88943b9e35b,05ba34c26aecfe58,3,"Glen Allen, VA 23059",2018-10-29,20:48:35,Software Intern - Digital Engineering (Part-Time)
141,2 days ago,General Electric,"Experience with database and ETL development, including big data platforms such as Hadoop and Greenplum. Hands-on experience in web services (REST, SOAP, OAuth...",0f2ee88943b9e35b,c9de76bc4a8a37ad,4,"Evendale, OH",2018-10-29,20:48:35,Sr Staff Data Engineer
142,2 days ago,General Electric,"Development experience in Python, MATLAB, and Embedded C. The Lead Test Automation Engineer is responsible for the development and execution of hardware /...",0f2ee88943b9e35b,b3290e15e2dbd14b,5,"Dayton, OH 45431",2018-10-29,20:48:35,Lead Test Automation Engineer
143,3 days ago,General Electric,"Hands-on experience in web services (REST, SOAP, WSDL etc.), using Apache Commons Suite & Maven, SQL Database such as Oracle MySQL, PostgreSQL etc....",0f2ee88943b9e35b,c7567db25384d7e3,6,"San Ramon, CA 94583",2018-10-29,20:48:35,Staff Software Engineer - Container
144,3 days ago,General Electric,"Experience with Java and JavaScript development, as well as technologies such as Spring, SpringBoot, Junit, HTML, CSS, SQL, NoSQL, OAuth....",0f2ee88943b9e35b,ecec27a2624df1fb,7,"Boston, MA 02212 (Central area)",2018-10-29,20:48:35,Principal Software Engineer
145,3 days ago,General Electric,"Experience with Python programming. Assist with development of computational tools including Matlab, Python, and Excel programming....",0f2ee88943b9e35b,429e662502c63b15,8,"Greenville, SC 29602",2018-10-29,20:48:35,System Value Optimization Engineer
146,3 days ago,General Electric,"A minimum of 3 years of experience scripting or developing software and services (Ruby, Python, Go, Java, Node.js, .NET, etc.)....",0f2ee88943b9e35b,7ddfab4f0337fa16,9,"Atlanta, GA 30319",2018-10-29,20:48:35,Sr Build & Release Engineer
147,3 days ago,General Electric,"Big data and software experience Spark, spark sql, python, Java, Scalar, SQL. This position is responsible for designing highly complex modules, critical...",0f2ee88943b9e35b,4a5cef9c38368e31,10,"Atlanta, GA 30319",2018-10-29,20:48:35,Sr Staff Software Engineer
148,Today,JP Morgan Chase,"Python, Java, C, C++, Go <Recruiter to list specific language requirements for the posting>. Our Global Technology Infrastructure group is a team of innovators...",11ba90543b779766,5c2063ceafc9e18b,1,"Jersey City, NJ 07310 (Downtown area)",2018-10-29,20:48:36,Network Services Audit and Controls Remediation Engineer
149,Today,JP Morgan Chase,JPMorgan Chase & Co. (NYSE: JPM) is a leading global financial services firm with assets of $2.5 trillion and operations worldwide. The firm is a leader in...,11ba90543b779766,7e58ccbd3cea5138,2,"Wilmington, DE 19801",2018-10-29,20:48:36,Consumer and Community Bank Finance - Financial Analysis - A...
150,Today,JP Morgan Chase,"Python, Java, C, C++, Go <Recruiter to list specific language requirements for the posting>. Our Global Technology Infrastructure group is a team of innovators...",11ba90543b779766,240f20d2717167c4,3,"Jersey City, NJ 07310 (Downtown area)",2018-10-29,20:48:36,Network Infrastructure Audit and Controls Remediation Lead
151,Today,JP Morgan Chase,"As an experienced Software Engineer, your mission is to help lead our team of innovators and technologists toward creating next-level solutions that improve...",11ba90543b779766,9009409fa5c24b22,4,"Chicago, IL 60603 (Loop area)",2018-10-29,20:48:36,Lead Java Software Engineer
152,1 day ago,JP Morgan Chase,Must possess knowledge of query languages like SQL. Chase Consumer & Community Banking serves nearly 66 million consumers and 4 million small businesses with a...,11ba90543b779766,20a7bf3e5e93f033,5,"Wilmington, DE 19803",2018-10-29,20:48:36,Digital Products Associate
153,2 days ago,JP Morgan Chase,"Experience in SQL tuning, data validation, ETL process, dimensional and relational data modeling. Proficiency in one or more general purpose query languages SQL...",11ba90543b779766,6625cd0e73b6a6fc,6,"Newark, DE 19713",2018-10-29,20:48:36,Software Engineer Database/ETL
154,2 days ago,JP Morgan Chase,"Must have experience in programming languages and statistical software including SAS, SQL and Matlab, Decision Tree and R, and experience with UNIX....",11ba90543b779766,deda7ac63fe1c710,7,"Wilmington, DE 19801",2018-10-29,20:48:36,"Associate, Core Modeling"
155,2 days ago,JP Morgan Chase,"Wintel, Linux, Sun OS, Mainframe, Oracle, SQL Server, DB2, Apache, Sterling Commerce Connect, FTP, SFTP. This position will report to the Production Manager or...",11ba90543b779766,485d30335840975e,8,"Chicago, IL 60603 (Loop area)",2018-10-29,20:48:36,Applications Support
